,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
208,2024-03-31,604643.6907718797,87365.86781542705,97561.10742948252,291604.8211241233,927854.8585422221,-511884.8150251377,-835503.1566773163,-200592.9126325607,-514018.0883709344,-838354.5803231677,-199004.81568429526,-12104.955609794453,-12898.652081096456,-11291.247827451416,14238.228955591207,11928.114568900295,16333.733768326254,0.0,0.0,0.0,92758.87574674207
209,2024-04-01,604558.4519138916,85523.49106150736,96287.94435522307,291506.5853374005,927856.4899069765,-514170.17884313763,-837611.449603019,-201685.78071615886,-514018.0883761402,-838354.5803266373,-199004.81569755045,-14787.103762417628,-15472.984997018826,-13974.636400412845,14635.013295420209,12297.40621414944,16698.095393315612,0.0,0.0,0.0,90388.27307075396
210,2024-04-02,604473.2130559034,99067.08188803341,111671.05622807755,291408.3495506777,927858.1212717311,-498833.9160818224,-822046.579768678,-187883.61653436002,-514018.088377797,-838354.5803231671,-199004.81569432197,266.2305424080802,-417.9134841341503,866.0564715503996,14917.941753566547,12678.486746965975,17066.805384619718,0.0,0.0,0.0,105639.29697408102
211,2024-04-03,604387.9741979153,105504.77075878231,116525.07235198421,291310.1137639549,927859.7526364857,-493168.90421372076,-815231.97588226,-181799.64550736966,-514018.0883830028,-838354.5803266367,-199004.81570757716,5769.321224336769,5060.470905741172,6468.614036736305,15079.862944945171,12842.676808005355,17211.081721603405,0.0,0.0,0.0,111219.06998419453
212,2024-04-04,604302.7353399273,109349.19064777705,120378.87576900492,291211.877977232,927861.3840012404,-489033.7072095005,-812754.8630722621,-177783.39465497553,-514018.0883646073,-838354.5803220471,-199004.8156732254,9867.11454725107,9210.163560603907,10416.297567002162,15117.266607855692,12950.472369215804,17272.28631453015,0.0,0.0,0.0,115269.02813042677
213,2024-04-05,604217.496481939,104872.67407233128,115552.33808779246,291113.6421905092,927863.0153659949,-495122.5346380239,-819304.8861359057,-182612.58686884027,-514018.088369813,-838354.5803255166,-199004.8156864807,3865.130429588066,3307.400109950731,4399.179374859988,15030.423302201001,12864.681203229873,17205.999110419652,0.0,0.0,0.0,109094.96184391511
214,2024-04-06,604132.257623951,106024.13103078309,118376.49708105359,291015.4064037864,927864.6467307495,-492070.41920282505,-815151.2051423658,-180560.1228189377,-514018.08837146976,-838354.5803220465,-199004.81568325224,7124.262628631275,6401.616924526066,7893.188178707775,14823.406540013511,12587.964981351099,16956.69722618202,0.0,0.0,0.0,112061.8384211259
215,2024-04-07,604047.0187659627,85867.09400873473,97306.20340242179,290917.17061706353,927866.278095504,-511619.0473500379,-834518.251702448,-201044.49083553837,-514018.08837667544,-838354.5803255162,-199004.81569650752,-12104.95560979989,-12898.652081101049,-11291.247827458757,14503.996636437445,12318.532249074113,16516.792105240955,0.0,0.0,0.0,92427.97141592478
216,2024-04-08,603961.7799079746,84070.56210521264,96011.54952315289,290818.9348303407,927867.9094602587,-514721.7229385074,-837480.958645482,-202916.86557415724,-514018.08835827996,-838354.5803209265,-199004.81566215568,-14787.103762443892,-15472.98499704667,-13974.636400435977,14083.46918221636,11966.543705575235,16101.219267099968,0.0,0.0,0.0,89240.05696946726
217,2024-04-09,603876.5410499866,97550.58811857639,109308.0874494395,290720.6990436179,927869.5408250133,-500175.5832598834,-822217.6467816725,-189585.74217735973,-514018.08835993666,-838354.5803174565,-199004.81565892728,266.2305424252301,-417.9134841172957,866.0564715695476,13576.274557628123,11434.22530496013,15526.3405589002,0.0,0.0,0.0,103700.95779010322
218,2024-04-10,603791.3021919983,102878.32485846656,114922.1685952454,290622.4632568951,927871.1721897678,-495249.14891457575,-817517.3971360463,-183963.72993110845,-514018.08836514247,-838354.580320926,-199004.81567218248,5769.321224316737,5060.470905716824,6468.614036725285,12999.618226249953,10856.976989148456,15057.674811818551,0.0,0.0,0.0,108542.15327742259
219,2024-04-11,603706.0633340103,106516.99753945497,119073.41847615455,290524.22747017216,927872.8035545223,-491778.0192569559,-813911.0419985306,-180813.1284818923,-514018.0883703481,-838354.5803243957,-199004.81568543767,9867.114547243918,9210.163560595709,10416.297566997488,12372.954566148379,10220.045148077068,14453.947986416839,0.0,0.0,0.0,111928.04407705442
220,2024-04-12,603619.7625085799,99426.08360879522,110524.08028743396,290401.9609121552,927872.0114295214,-498435.54831743945,-821102.5964251788,-184724.12628997557,-514018.08837200503,-838354.5803209257,-199004.81568220913,3865.1304295903965,3307.4001099560837,4399.179374863518,11717.409624975222,9564.132583413199,13845.170900593059,0.0,0.0,0.0,105184.21419114043
221,2024-04-13,603533.4616831496,101571.05638890064,113471.14677750807,290279.6943541382,927871.2193045202,-495838.67540238687,-819376.0781323827,-182976.96984007943,-514018.0883772107,-838354.5803243951,-199004.81569546438,7124.262628620413,6401.616924516719,7893.1881786968615,11055.150346203443,8931.880166490126,13198.276054327936,0.0,0.0,0.0,107694.7862807627
222,2024-04-14,603447.1608577191,81969.54377085736,92950.79120083679,290157.42779612116,927870.4271795191,-515714.3245505494,-838497.2018058093,-204279.821841187,-514018.08838241635,-838354.5803278645,-199004.81570871957,-12104.955609769746,-12898.652081075392,-11291.24782742087,10408.719441636884,8216.923949806109,12555.777167513825,0.0,0.0,0.0,87732.83630716975
223,2024-04-15,603360.8600322887,78804.3796998635,89709.53581396495,290035.16123810416,927869.635054518,-519004.8359941947,-843133.7090436725,-206914.20472135593,-514018.08836402086,-838354.5803232752,-199004.8156743679,-14787.103762419107,-15472.984997019961,-13974.636400412828,9800.356132245226,7687.824436801517,11934.953659746665,0.0,0.0,0.0,84356.02403809398
224,2024-04-16,603274.5592068584,93541.4955137085,105053.94979881456,289912.89468008716,927868.8429295169,-504500.53440839786,-827762.7519469232,-192428.5114570055,-514018.0883656778,-838354.5803198051,-199004.81567113945,266.2305424423793,-417.9134841004419,866.056471588696,9251.323414837572,7196.594629526052,11237.490002437771,0.0,0.0,0.0,98774.02479846054
225,2024-04-17,603188.258381428,98693.4474436974,109976.87761487337,289790.6281220701,927868.050804516,-499467.5048235142,-823366.7479721457,-186814.9091924163,-514018.0883708835,-838354.5803232746,-199004.81568439465,5769.321224331337,5060.470905732768,6468.614036735339,8781.262323037945,6736.1188887752005,10810.626140499346,0.0,0.0,0.0,103720.75355791376
226,2024-04-18,603101.9575559977,102642.91299098647,113072.44541816162,289668.3615640531,927867.2586795148,-495743.38098402123,-819265.1206406776,-183546.38251602516,-514018.0883760891,-838354.580326744,-199004.81569764984,9867.114547244193,9210.16356059668,10416.29756699793,8407.592844823745,6341.51610491513,10440.693637522047,0.0,0.0,0.0,107358.57657197642
227,2024-04-19,603015.6567305672,94799.87435898204,106333.33466786216,289546.09500603616,927866.4665545137,-502007.9781890752,-826565.5909703323,-187314.3557470258,-514018.08837774605,-838354.580323274,-199004.81569442136,3865.1304295848263,3307.400109945313,4399.179374859198,8144.979759085992,6053.832010280014,10156.872557176215,0.0,0.0,0.0,101007.67854149203
228,2024-04-20,602929.3559051369,98960.46650624392,111367.83907733939,289423.82844801917,927865.6744295126,-498888.9460268302,-824438.1552231719,-185111.92693909712,-514018.08835935045,-838354.5803186845,-199004.81566006964,7124.26262860955,6401.6169245073725,7893.188178685948,8004.879703910722,5909.739557382856,10152.647865963509,0.0,0.0,0.0,104040.40987830673
229,2024-04-21,602843.0550797065,78195.08743420588,91051.74554064128,289301.5618900021,927864.8823045115,-518127.8606265498,-843033.4522134825,-205952.1907887766,-514018.08836455626,-838354.580322154,-199004.8156733249,-12104.955609752962,-12898.65208106043,-11291.247827409283,7995.183347759334,5804.294020578643,10147.139588647002,0.0,0.0,0.0,84715.19445315667
230,2024-04-22,602756.7542542762,76457.87046360238,89218.09995418286,289179.2953319851,927864.0901795104,-520685.2284568097,-847033.8079585574,-206924.04381836674,-514018.0883697619,-838354.5803256235,-199004.81568658,-14787.10376239432,-15472.984996993255,-13974.636400389678,8119.9636753464865,5886.061526613153,10228.308780980044,0.0,0.0,0.0,82071.52579746646
231,2024-04-23,602670.1107664515,91860.10910923762,102671.22385184566,289037.13811416586,927848.6996615318,-505372.5196203935,-830933.9863562422,-192707.63781499062,-514018.0883714187,-838354.5803221534,-199004.8156833516,266.2305424357535,-417.9134841052369,866.056471579993,8379.338208589577,6150.350103495435,10542.483798735,0.0,0.0,0.0,97297.59114605794
232,2024-04-24,602583.4672786269,97850.23536222888,109276.259415509,288894.9808963467,927833.3091435531,-499479.3175966086,-825736.5309613573,-185946.31619506647,-514018.08837662457,-838354.5803256229,-199004.81569660682,5769.321224328623,5060.470905728565,6468.614036734859,8769.44955568729,6534.2079727501405,10996.16625187973,0.0,0.0,0.0,103104.14968201827
233,2024-04-25,602496.8237908022,102384.60547097994,114845.41467851888,288752.82367852743,927817.9186255744,-494868.40871406597,-820782.9199182414,-181001.8050512513,-514018.08838183025,-838354.5803290925,-199004.81570986198,9867.114547244833,9210.163560594632,10416.297566997233,9282.565120519435,6985.4809608734995,11521.353934055805,0.0,0.0,0.0,107628.41507673619
234,2024-04-26,602410.1803029774,96151.06015741236,107859.26639818429,288610.66646070825,927802.5281075959,-500245.6647364515,-827204.2165434962,-184671.7817096176,-514018.0883834871,-838354.5803256225,-199004.81570663353,3865.130429583223,3307.400109940013,4399.17937485348,9907.29321745229,7683.554189244343,12179.594536695253,0.0,0.0,0.0,102164.51556652592
235,2024-04-27,602323.5368151529,100021.52567840442,112727.61453373912,288468.509242889,927787.1375896173,-496264.9164062872,-824194.3702242393,-181256.33692752104,-514018.0883650915,-838354.5803210329,-199004.81567228187,7124.262628598688,6401.616924498025,7893.188178675034,10628.909330205604,8391.316246624527,12841.384746818536,0.0,0.0,0.0,106058.62040886568
236,2024-04-28,602236.8933273283,83630.89791929554,93639.54299049421,288326.35202506976,927771.7470716385,-514693.2610470021,-841927.8910355445,-200207.64162550017,-514018.0883702973,-838354.5803245024,-199004.81568553706,-12104.955609780622,-12898.652081084572,-11291.247827435549,11429.782933075823,9206.212491202525,13660.157679167878,0.0,0.0,0.0,87543.63228032616
237,2024-04-29,602150.2498395036,80478.52223327762,91327.35779662938,288184.1948072505,927756.3565536599,-516515.2998766881,-845110.206433492,-200416.10163143888,-514018.08837195404,-838354.5803210323,-199004.8156823086,-14787.10376244851,-15472.984997052168,-13974.636400441866,12289.892257714358,10068.180074881348,14474.29444830592,0.0,0.0,0.0,85634.94996281544
238,2024-04-30,602063.6063516788,95812.64260482497,107425.36455434261,288042.03758943133,927740.9660356812,-500564.44610519015,-828257.7491531947,-185590.24149160145,-514018.08837715973,-838354.5803245018,-199004.81569556368,266.23054238826103,-417.9134841540646,866.0564715286022,13187.411729581449,10944.958463659525,15262.739752346508,0.0,0.0,0.0,101499.1602464887
239,2024-05-01,601976.9628638542,102244.22747400934,112326.34171296092,287899.8803716121,927725.5755177025,-494149.41253950755,-822392.6808353837,-178365.45214007297,-514018.08835876425,-838354.5803199123,-199004.81566121205,5769.321224325908,5060.4709057243645,6468.614036734378,14099.354594930724,11865.68261907841,16247.154289997354,0.0,0.0,0.0,107827.5503243467
240,2024-05-02,601890.3193760295,107774.5988117535,117889.01898556383,287757.7231537929,927710.1849997239,-489148.72223926557,-816873.4919610068,-173117.37238203333,-514018.0883639698,-838354.5803233818,-199004.81567446722,9867.114547252537,9210.163560604771,10416.297567002797,15002.2515774518,12826.375988171521,17077.509183946775,0.0,0.0,0.0,112741.59713676397
241,2024-05-03,601803.675888205,101837.64543051003,114353.35176295394,287615.56593597366,927694.7944817452,-494280.11264191964,-822845.1765400964,-176979.69453748068,-514018.08836562675,-838354.5803199119,-199004.81567123876,3865.130429589484,3307.4001099560155,4399.179374866259,15872.845294117607,13660.883276129347,17886.0637152415,0.0,0.0,0.0,107523.56324628531
242,2024-05-04,601717.0324003804,104766.29284178554,116845.23139478301,287473.4087181544,927679.4039637665,-490205.0460869092,-819512.1504547076,-173315.85713568947,-514018.0883708325,-838354.5803233813,-199004.81568449392,7124.262628602339,6401.61692449714,7893.18817868173,16688.77965532095,14475.368358150317,18684.12069254989,0.0,0.0,0.0,111511.98631347116
243,2024-05-05,601629.3232339036,87608.07029618164,99318.72914071054,287321.5592722385,927669.5799809187,-508693.7803949271,-837055.6477516099,-192488.55434655063,-514018.0883760382,-838354.5803268508,-199004.81569774923,-12104.955609786057,-12898.652081089167,-11291.247827442889,17429.26359089714,15230.76407186472,19388.147552013557,0.0,0.0,0.0,92935.54283897654
244,2024-05-06,601541.6140674268,84950.14087056342,97323.60490860502,287169.7098263226,927659.7559980708,-510729.50296273944,-840183.9113937727,-193822.42505736873,-514018.088377695,-838354.5803233808,-199004.81569452077,-14787.103762423725,-15472.98499702546,-13974.636400418716,18075.689177379318,15882.28270183435,20078.863650359996,0.0,0.0,0.0,90812.11110468733
245,2024-05-07,601453.9049009501,101162.63122097151,112033.74262161946,287017.8603804067,927649.9320152228,-495139.6722690587,-823412.2320400085,-178927.9312859607,-514018.08838290075,-838354.5803268503,-199004.81570777594,266.23054238163564,-417.91348415885824,866.0564715198998,18612.185571460403,16268.103682696785,20587.799245329843,0.0,0.0,0.0,106314.23263189144
246,2024-05-08,601366.1957344734,106162.41099620693,119050.93364393718,286866.0109344908,927640.108032375,-489222.6750991478,-817757.7406066007,-172576.52807747884,-514018.08836450515,-838354.5803222607,-199004.81567342422,5769.321224323193,5060.4709057201635,6468.614036733897,19026.092041034233,16903.33114026122,20999.305320249892,0.0,0.0,0.0,112143.52063532564
247,2024-05-09,601278.4865679968,110551.58516610545,122343.01204278186,286714.16148857493,927630.284049527,-484842.63805035054,-812570.1927268764,-168417.17393970676,-514018.08836971095,-838354.5803257303,-199004.81568667945,9867.114547245386,9210.163560596575,10416.297566998117,19308.335772115006,17182.916001199104,21314.79552342104,0.0,0.0,0.0,116435.84851764626
248,2024-05-10,601190.77740152,105049.56774134605,116281.54962501349,286562.31204265903,927620.4600666792,-490699.25499471446,-818982.4376964858,-173447.05589720805,-514018.0883713678,-838354.5803222603,-199004.81568345093,3865.1304295878817,3307.4001099507173,4399.179374860542,19453.70294706549,17346.041433535524,21476.0936286354,0.0,0.0,0.0,110491.5224068056
249,2024-05-11,601103.0682350433,105573.35657413273,118975.4026791607,286410.46259674313,927610.6360838313,-487432.8309951145,-816183.7316706857,-170671.25857907688,-514018.0883765734,-838354.5803257298,-199004.81569670618,7124.262628633103,6401.616924528662,7893.188178708845,19460.99475282586,17326.311246568424,21410.954448338947,0.0,0.0,0.0,113670.2372399288
250,2024-05-12,601015.3590685666,88361.23517803961,99853.61930398991,286258.61315082724,927600.8121009833,-506789.98057384987,-834337.6172752214,-190769.86994433083,-514018.0883581779,-838354.5803211401,-199004.81566235446,-12104.955609791494,-12898.652081093758,-11291.24782745023,19333.06339411953,17236.799307415873,21316.581790948967,0.0,0.0,0.0,94225.37849471672
251,2024-05-13,600927.6499020898,85577.51578979756,97484.0078547853,286106.76370491134,927590.9881181354,-509728.46536850947,-838132.6714360056,-193668.74370103018,-514018.08835983474,-838354.5803176701,-199004.81565912598,-14787.103762449991,-15472.9849970533,-13974.636400441852,19076.72675377531,16987.43157238524,21022.280035852957,0.0,0.0,0.0,91199.18453358038
252,2024-05-14,600839.9407356132,99247.97384106249,111925.84220471923,285954.91425899544,927581.1641352875,-495049.2938675422,-821747.9376660538,-179069.27519553533,-514018.08836504054,-838354.5803211397,-199004.81567238126,266.2305424225602,-417.9134841203554,866.0564715668975,18702.56395507578,16709.55196063446,20664.11453504527,0.0,0.0,0.0,105790.64686807105
